,table,count_into_etl,count_select_dev
27891,tbl_109225,0,2
27892,tbl_35999,4,0
27893,tbl_57399,0,0
27894,tbl_58492,0,1
27895,tbl_218865,4,0
27896,tbl_283880,11,0
27897,tbl_53468,1,0
27898,tbl_131332,0,0
27899,tbl_366887,0,0
27900,tbl_13423,3,0
27901,tbl_9354,24,0
27902,tbl_57386,10,0
27903,tbl_388488,0,0
27904,tbl_179604,0,4
27905,tbl_19242,2,0
27906,tbl_19240,2,0
27907,tbl_91999,0,0
27908,tbl_182592,11,0
27909,tbl_182591,0,0
27910,tbl_167100,0,0
27911,tbl_210822,6,0
27912,tbl_320794,55,0
27913,tbl_117155,3,0
27914,tbl_136062,12,0
27915,tbl_11815,2,0
27916,tbl_87894,0,0
27917,tbl_126596,0,5
27918,tbl_126837,6,0
27919,tbl_90080,0,4
27920,tbl_194561,0,46
27921,tbl_178511,0,0
27922,tbl_167352,6,0
27923,tbl_138277,0,0
27924,tbl_99405,0,0
27925,tbl_21070,3,0
27926,tbl_21071,3,0
27927,tbl_86713,0,0
27928,tbl_87109,0,0
27929,tbl_87241,0,4
27930,tbl_87517,0,4
27931,tbl_87573,0,0
27932,tbl_87613,0,4
27933,tbl_320243,22,0
27934,tbl_102782,8,0
27935,tbl_9400,2,0
27936,tbl_147210,11,0
27937,tbl_148837,0,0
27938,tbl_194101,0,0
27939,tbl_131634,1,0
27940,tbl_240651,0,0
27941,tbl_81575,13,0
27942,tbl_15094,1,0
27943,tbl_202954,0,0
27944,tbl_209275,0,0
27945,tbl_155379,0,0
27946,tbl_37683,13,0
27947,tbl_165841,3,0
27948,tbl_29190,0,8
27949,tbl_110936,12,0
27950,tbl_208899,0,0
27951,tbl_194153,0,0
27952,tbl_23682,0,2
27953,tbl_107682,0,0
27954,tbl_337533,11,0
27955,tbl_208782,0,0
27956,tbl_386270,3,0
27957,tbl_109639,12,0
27958,tbl_330869,0,0
27959,tbl_169758,12,0
27960,tbl_45416,11,0
27961,tbl_31399,1,0
27962,tbl_88762,0,4
27963,tbl_283311,5,0
27964,tbl_283344,4,0
27965,tbl_41910,12,0
27966,tbl_165434,0,0
27967,tbl_271053,1,0
27968,tbl_142901,0,0
27969,tbl_290792,2,0
27970,tbl_195374,2,0
27971,tbl_15614,1,0
27972,tbl_15613,1,0
27973,tbl_154055,0,0
27974,tbl_11734,2,0
27975,tbl_125912,0,0
27976,tbl_157046,0,0
27977,tbl_157052,0,0
27978,tbl_255386,8,0
27979,tbl_169082,0,0
27980,tbl_21388,16,0
27981,tbl_194524,6,3
27982,tbl_235187,0,0
27983,tbl_126597,0,0
27984,tbl_126606,0,0
27985,tbl_209453,12,0
27986,tbl_207591,2,0
27987,tbl_32631,1,0
27988,tbl_147389,0,16
27989,tbl_117704,6,0
27990,tbl_111761,0,0
27991,tbl_44806,0,0
27992,tbl_31774,1,0
27993,tbl_149576,0,0
27994,tbl_72197,0,0
27995,tbl_344544,10,0
27996,tbl_344552,3,0
27997,tbl_203918,0,0
27998,tbl_16048,22,0
27999,tbl_255792,8,0
28000,tbl_255498,8,0
28001,tbl_136999,0,0
28002,tbl_388369,6,0
28003,tbl_331241,0,0
28004,tbl_331281,1,0
28005,tbl_281221,11,0
28006,tbl_281254,11,0
28007,tbl_67015,11,0
28008,tbl_67825,0,0
28009,tbl_49303,2,0
28010,tbl_202095,9,0
28011,tbl_31027,1,0
28012,tbl_207587,4,0
28013,tbl_257366,14,0
28014,tbl_77960,0,0
28015,tbl_76683,0,0
28016,tbl_341558,11,0
28017,tbl_103762,0,0
28018,tbl_176933,22,0
28019,tbl_84625,12,0
28020,tbl_106294,11,0
28021,tbl_193946,0,0
28022,tbl_330867,0,0
28023,tbl_202144,0,0
28024,tbl_24545,0,0
28025,tbl_386764,1,0
28026,tbl_142934,0,0
28027,tbl_127176,0,0
28028,tbl_9768,4,0
28029,tbl_96607,0,0
28030,tbl_48874,0,0
28031,tbl_232586,4,0
28032,tbl_232620,0,0
28033,tbl_161289,13,0
28034,tbl_120790,0,0
28035,tbl_120824,11,0
28036,tbl_378242,2,0
28037,tbl_8093,14,0
28038,tbl_176283,0,0
28039,tbl_142107,0,0
28040,tbl_325943,3,0
28041,tbl_325976,3,0
28042,tbl_119139,0,0
28043,tbl_84716,0,0
28044,tbl_90962,1,0
28045,tbl_202705,22,0
28046,tbl_90354,0,0
28047,tbl_194100,7,10
28048,tbl_222424,3,0
28049,tbl_112830,0,0
28050,tbl_9439,2,0
28051,tbl_85679,14,0
28052,tbl_126406,0,0
28053,tbl_123583,0,4
28054,tbl_378583,0,0
28055,tbl_267694,0,0
28056,tbl_267713,1,0
28057,tbl_73535,0,0
28058,tbl_15204,2,0
28059,tbl_208259,8,0
28060,tbl_15622,2,0
28061,tbl_387389,18,0
28062,tbl_303912,1,0
28063,tbl_303944,2,0
28064,tbl_131605,12,0
28065,tbl_130899,0,0
28066,tbl_174607,0,0
28067,tbl_20582,28,0
28068,tbl_68940,0,0
28069,tbl_68963,12,0
28070,tbl_208458,28,0
28071,tbl_48108,1,0
28072,tbl_47382,0,0
28073,tbl_108430,0,0
28074,tbl_379972,22,0
28075,tbl_379981,12,0
28076,tbl_122786,0,0
28077,tbl_174641,11,0
28078,tbl_349819,12,0
28079,tbl_124691,0,0
28080,tbl_207571,4,0
28081,tbl_160672,0,0
28082,tbl_79138,14,0
28083,tbl_211214,0,0
28084,tbl_231252,0,0
28085,tbl_67303,0,0
28086,tbl_9773,4,0
28087,tbl_330819,0,0
28088,tbl_125966,11,0
28089,tbl_66668,11,1
28090,tbl_207932,2,0
28091,tbl_78480,2,0
28092,tbl_58697,0,0
28093,tbl_18625,13,0
28094,tbl_71546,3,0
28095,tbl_160855,0,0
28096,tbl_16825,1,0
28097,tbl_16823,1,0
28098,tbl_71430,0,0
28099,tbl_280943,12,0
28100,tbl_55789,0,0
28101,tbl_272179,2,0
28102,tbl_82211,13,0
28103,tbl_260346,2,0
28104,tbl_113669,12,0
28105,tbl_124855,11,0
28106,tbl_42512,41,1
28107,tbl_309323,0,1
28108,tbl_200543,0,0
28109,tbl_17581,14,0
28110,tbl_290013,9,0
28111,tbl_121059,11,0
28112,tbl_169741,13,0
28113,tbl_137393,0,0
28114,tbl_10818,22,0
28115,tbl_56893,0,2
28116,tbl_386272,3,0
28117,tbl_289960,2,0
28118,tbl_15186,2,0
28119,tbl_173310,13,0
28120,tbl_124364,0,0
28121,tbl_124387,0,0
28122,tbl_209442,3,0
28123,tbl_179545,0,0
28124,tbl_98674,12,0
28125,tbl_159471,0,0
28126,tbl_202278,9,0
28127,tbl_77624,12,0
28128,tbl_170571,0,0
28129,tbl_148030,0,0
28130,tbl_240596,0,0
28131,tbl_341108,8,0
28132,tbl_323194,1,0
28133,tbl_14351,3,0
28134,tbl_14352,3,0
28135,tbl_67324,13,0
28136,tbl_8466,22,0
28137,tbl_178557,10,0
28138,tbl_83593,1,0
28139,tbl_83834,0,0
28140,tbl_268750,15,0
28141,tbl_18697,13,0
28142,tbl_249695,13,0
28143,tbl_120880,0,0
28144,tbl_194854,3,0
28145,tbl_167193,0,0
28146,tbl_167226,13,0
28147,tbl_379372,26,0
28148,tbl_379381,12,0
28149,tbl_8414,26,0
28150,tbl_209680,11,0
28151,tbl_330873,0,0
28152,tbl_349594,12,0
28153,tbl_68606,11,0
28154,tbl_82628,12,0
28155,tbl_326242,2,0
28156,tbl_127379,0,0
28157,tbl_19321,3,0
28158,tbl_19322,3,0
28159,tbl_68147,0,1
28160,tbl_373597,0,7
28161,tbl_17429,0,41
28162,tbl_183714,0,4
28163,tbl_70627,12,0
28164,tbl_330912,0,0
28165,tbl_177301,0,4
28166,tbl_98331,0,0
28167,tbl_71737,0,0
28168,tbl_60456,0,0
28169,tbl_149176,17,0
28170,tbl_200567,0,0
28171,tbl_372406,1,0
28172,tbl_257046,13,0
28173,tbl_257079,13,0
28174,tbl_104787,0,0
28175,tbl_103079,11,0
28176,tbl_15526,2,0
28177,tbl_92535,0,0
28178,tbl_76340,1,0
28179,tbl_337607,11,0
28180,tbl_337639,11,0
28181,tbl_379596,28,0
28182,tbl_379606,13,0
28183,tbl_378755,6,0
28184,tbl_378765,0,0
28185,tbl_206865,0,0
28186,tbl_341318,11,0
28187,tbl_355108,14,0
28188,tbl_355333,1,0
28189,tbl_125355,0,0
28190,tbl_125378,0,0
28191,tbl_190037,0,0
28192,tbl_190047,0,0
28193,tbl_18345,3,0
28194,tbl_18344,3,0
28195,tbl_94247,0,0
28196,tbl_94257,0,0
28197,tbl_120219,12,0
28198,tbl_118654,0,0
28199,tbl_181172,0,0
28200,tbl_181195,0,0
28201,tbl_171241,0,0
28202,tbl_194824,0,0
28203,tbl_194167,7,7
28204,tbl_165467,0,0
28205,tbl_349309,11,0
28206,tbl_146685,0,0
28207,tbl_146719,0,0
28208,tbl_241148,1,0
28209,tbl_102816,12,0
28210,tbl_190393,0,0
28211,tbl_188176,0,0
28212,tbl_188197,0,0
28213,tbl_330929,0,0
28214,tbl_15033,28,0
28215,tbl_105519,12,0
28216,tbl_206482,12,0
28217,tbl_206516,0,0
28218,tbl_135408,0,0
28219,tbl_57778,0,0
28220,tbl_91946,0,0
28221,tbl_93489,0,0
28222,tbl_113024,0,0
28223,tbl_194267,11,0
28224,tbl_19371,6,0
28225,tbl_354739,12,0
28226,tbl_102370,0,0
28227,tbl_126395,12,0
28228,tbl_31393,1,0
28229,tbl_90353,28,0
28230,tbl_79539,12,0
28231,tbl_263880,3,0
28232,tbl_263913,2,0
28233,tbl_253189,14,0
28234,tbl_18017,6,0
28235,tbl_261294,2,0
28236,tbl_115842,11,0
28237,tbl_340733,9,0
28238,tbl_117226,0,0
28239,tbl_219589,3,0
28240,tbl_219621,3,0
28241,tbl_377656,3,0
28242,tbl_201611,0,0
28243,tbl_186133,0,0
28244,tbl_186154,0,0
28245,tbl_145936,0,0
28246,tbl_85661,12,0
28247,tbl_15846,0,30
28248,tbl_15883,0,31
28249,tbl_15891,0,30
28250,tbl_387391,0,30
28251,tbl_204060,0,0
28252,tbl_211232,0,0
28253,tbl_86892,12,0
28254,tbl_86891,0,0
28255,tbl_11606,2,0
28256,tbl_111963,0,0
28257,tbl_50801,0,0
28258,tbl_176608,0,0
28259,tbl_144228,0,0
28260,tbl_131190,0,0
28261,tbl_201435,0,0
28262,tbl_41892,13,0
28263,tbl_68976,26,0
28264,tbl_87052,3,0
28265,tbl_208449,0,0
28266,tbl_9329,22,0
28267,tbl_130822,0,0
28268,tbl_195439,0,0
28269,tbl_31003,1,0
28270,tbl_112783,0,0
28271,tbl_341243,7,0
28272,tbl_71174,0,0
28273,tbl_128003,2,0
28274,tbl_128000,4,0
28275,tbl_128001,0,0
28276,tbl_223833,3,0
28277,tbl_386765,3,0
28278,tbl_199887,9,30
28279,tbl_199886,0,0
28280,tbl_14996,0,6
28281,tbl_18814,0,7
28282,tbl_41607,1,0
28283,tbl_18558,12,0
28284,tbl_111917,0,0
28285,tbl_112081,8,0
28286,tbl_317972,0,0
28287,tbl_98679,12,0
28288,tbl_102753,12,0
28289,tbl_12510,4,0
28290,tbl_14267,3,0
28291,tbl_99799,0,0
28292,tbl_17545,20,0
28293,tbl_388147,3,0
28294,tbl_106223,0,1
28295,tbl_139706,0,0
28296,tbl_140235,24,0
28297,tbl_155597,0,0
28298,tbl_19266,3,0
28299,tbl_19264,3,0
28300,tbl_193976,0,0
28301,tbl_20963,3,0
28302,tbl_20961,3,0
28303,tbl_18322,6,0
28304,tbl_110997,8,0
28305,tbl_49296,2,0
28306,tbl_166402,9,0
28307,tbl_166409,8,0
28308,tbl_19026,18,0
28309,tbl_107249,0,0
28310,tbl_39784,13,0
28311,tbl_86293,0,0
28312,tbl_138791,0,3
28313,tbl_100093,3,0
28314,tbl_112314,8,0
28315,tbl_163418,0,0
28316,tbl_138612,0,0
28317,tbl_144967,12,0
28318,tbl_81541,12,0
28319,tbl_213587,0,0
28320,tbl_93975,0,4
28321,tbl_27443,17,0
28322,tbl_193680,0,0
28323,tbl_187722,0,4
28324,tbl_9127,6,0
28325,tbl_14293,3,0
28326,tbl_36259,0,2
28327,tbl_36806,0,4
28328,tbl_36946,0,2
28329,tbl_162502,0,2
28330,tbl_162671,0,4
28331,tbl_214311,0,4
28332,tbl_12157,12,0
28333,tbl_15205,1,0
28334,tbl_15148,1,0
28335,tbl_15147,1,0
28336,tbl_147274,0,0
28337,tbl_209587,0,0
28338,tbl_10030,24,0
28339,tbl_22058,0,20
28340,tbl_198198,0,4
28341,tbl_82915,0,0
28342,tbl_84917,0,0
28343,tbl_109596,3,0
28344,tbl_197555,0,0
28345,tbl_264140,2,0
28346,tbl_266918,2,0
28347,tbl_51210,2,0
28348,tbl_320443,0,0
28349,tbl_124036,3,0
28350,tbl_105938,0,0
28351,tbl_312264,6,0
28352,tbl_96655,0,0
28353,tbl_31451,1,0
28354,tbl_104177,12,0
28355,tbl_12919,5,0
28356,tbl_14879,0,0
28357,tbl_14885,0,0
28358,tbl_16687,0,0
28359,tbl_13817,3,0
28360,tbl_13818,3,0
28361,tbl_39115,23,0
28362,tbl_39192,92,0
28363,tbl_291369,0,0
28364,tbl_14206,6,0
28365,tbl_218750,0,0
28366,tbl_40785,14,0
28367,tbl_26671,0,12
28368,tbl_95969,12,0
28369,tbl_87036,1,0
28370,tbl_87064,0,0
28371,tbl_40830,11,0
28372,tbl_80584,13,0
28373,tbl_147244,11,0
28374,tbl_136073,11,0
28375,tbl_195084,7,7
28376,tbl_195083,7,0
28377,tbl_155208,0,0
28378,tbl_380970,12,0
28379,tbl_386834,3,0
28380,tbl_201385,0,10
28381,tbl_143248,6,0
28382,tbl_80529,12,0
28383,tbl_11740,2,0
28384,tbl_171809,10,0
28385,tbl_100027,8,0
28386,tbl_20704,16,0
28387,tbl_17169,1,0
28388,tbl_177692,0,0
28389,tbl_151181,0,0
28390,tbl_196082,0,4
28391,tbl_19275,6,0
28392,tbl_11081,4,0
28393,tbl_120217,12,0
28394,tbl_131932,0,0
28395,tbl_12569,11,0
28396,tbl_34984,22,0
28397,tbl_40226,2,0
28398,tbl_21051,6,0
28399,tbl_20978,2,0
28400,tbl_32673,1,0
28401,tbl_310784,0,0
28402,tbl_310783,1,0
28403,tbl_315567,5,0
28404,tbl_322744,3,0
28405,tbl_326780,1,0
28406,tbl_12522,4,0
28407,tbl_106311,0,0
28408,tbl_32613,1,0
28409,tbl_168918,0,0
28410,tbl_17974,6,0
28411,tbl_39969,0,35
28412,tbl_39971,0,10
28413,tbl_39972,0,10
28414,tbl_181208,0,0
28415,tbl_22334,0,0
28416,tbl_45255,6,0
28417,tbl_232016,0,0
28418,tbl_19295,3,0
28419,tbl_19296,3,0
28420,tbl_240290,45,0
28421,tbl_27296,8,0
28422,tbl_15226,1,0
28423,tbl_15225,1,0
28424,tbl_191588,1,12
28425,tbl_191604,1,12
28426,tbl_51588,11,0
28427,tbl_70860,0,0
28428,tbl_30056,0,21
28429,tbl_30067,0,21
28430,tbl_20599,14,0
28431,tbl_31421,1,0
28432,tbl_203698,0,0
28433,tbl_16101,24,0
28434,tbl_42049,15,0
28435,tbl_212371,0,0
28436,tbl_27824,10,0
28437,tbl_16091,28,0
28438,tbl_12444,24,0
28439,tbl_179860,0,12
28440,tbl_201784,16,0
28441,tbl_318352,0,0
28442,tbl_49585,13,0
28443,tbl_111906,0,0
28444,tbl_112032,0,0
28445,tbl_41003,12,0
28446,tbl_127059,3,0
28447,tbl_65114,10,0
28448,tbl_379231,5,0
28449,tbl_321564,12,0
28450,tbl_36865,24,0
28451,tbl_36878,24,0
28452,tbl_285206,96,0
28453,tbl_101420,12,0
28454,tbl_21236,22,0
28455,tbl_11859,2,0
28456,tbl_85985,0,0
28457,tbl_322781,0,0
28458,tbl_152848,0,5
28459,tbl_79898,6,0
28460,tbl_230801,14,0
28461,tbl_100032,3,0
28462,tbl_78172,0,0
28463,tbl_152777,1,0
28464,tbl_19227,6,0
28465,tbl_15529,2,0
28466,tbl_185902,2,0
28467,tbl_185904,0,0
28468,tbl_115704,22,0
28469,tbl_116155,0,0
28470,tbl_265992,2,0
28471,tbl_89074,0,0
28472,tbl_15440,1,0
28473,tbl_67045,11,0
28474,tbl_80590,13,0
28475,tbl_80592,13,0
28476,tbl_80683,0,0
28477,tbl_80985,0,0
28478,tbl_81362,0,0
28479,tbl_81528,0,0
28480,tbl_87723,14,0
28481,tbl_41217,11,0
28482,tbl_159430,0,4
28483,tbl_47676,10,0
28484,tbl_49095,2,0
28485,tbl_231788,0,0
28486,tbl_22283,0,0
28487,tbl_44956,6,0
28488,tbl_13113,1,0
28489,tbl_288554,1,0
28490,tbl_202409,0,10
28491,tbl_107863,0,2
28492,tbl_15475,2,0
28493,tbl_8962,6,0
28494,tbl_171771,0,0
28495,tbl_45410,1,0
28496,tbl_14674,12,0
28497,tbl_32733,1,0
28498,tbl_378052,40,0
28499,tbl_9174,6,0
28500,tbl_58805,0,0
28501,tbl_196099,1,0
28502,tbl_197565,0,1
28503,tbl_8094,16,0
28504,tbl_32717,1,0
28505,tbl_21217,16,0
28506,tbl_21329,18,0
28507,tbl_9766,4,0
28508,tbl_18838,24,0
28509,tbl_38364,7,0
28510,tbl_38441,7,0
28511,tbl_38518,7,0
28512,tbl_38287,7,0
28513,tbl_38595,7,0
28514,tbl_38672,7,0
28515,tbl_38749,7,0
28516,tbl_38826,7,0
28517,tbl_227107,7,0
28518,tbl_13981,3,0
28519,tbl_18285,3,0
28520,tbl_18284,3,0
28521,tbl_9405,2,0
28522,tbl_310934,0,0
28523,tbl_310936,1,0
28524,tbl_315718,5,0
28525,tbl_322894,3,0
28526,tbl_131235,0,0
28527,tbl_240691,0,0
28528,tbl_41551,2,0
28529,tbl_154926,2,2
28530,tbl_77498,0,0
28531,tbl_77915,0,0
28532,tbl_88754,13,0
28533,tbl_88756,13,0
28534,tbl_88847,0,0
28535,tbl_89039,0,0
28536,tbl_89149,0,0
28537,tbl_89525,0,0
28538,tbl_89694,0,0
28539,tbl_79925,0,0
28540,tbl_79724,0,0
28541,tbl_87669,12,0
28542,tbl_55427,10,0
28543,tbl_87311,0,0
28544,tbl_59300,13,0
28545,tbl_35494,12,0
28546,tbl_35503,12,0
28547,tbl_35519,12,0
28548,tbl_35545,12,0
28549,tbl_35553,12,0
28550,tbl_35562,12,0
28551,tbl_35570,12,0
28552,tbl_35594,12,0
28553,tbl_295125,12,0
28554,tbl_12614,11,0
28555,tbl_49664,10,0
28556,tbl_70094,0,0
28557,tbl_76360,1,0
28558,tbl_344649,8,0
28559,tbl_28428,13,0
28560,tbl_178011,13,0
28561,tbl_12673,11,0
28562,tbl_83634,12,0
28563,tbl_232852,0,0
28564,tbl_14333,3,0
28565,tbl_14334,3,0
28566,tbl_268903,15,0
28567,tbl_165323,0,0
28568,tbl_165327,0,0
28569,tbl_267066,2,0
28570,tbl_17963,6,0
28571,tbl_284710,0,0
28572,tbl_83636,3,0
28573,tbl_83658,12,0
28574,tbl_83660,9,0
28575,tbl_286769,1,0
28576,tbl_18172,2,0
28577,tbl_18171,2,0
28578,tbl_210708,0,4
28579,tbl_149447,12,0
28580,tbl_40780,13,0
28581,tbl_98667,12,0
28582,tbl_86699,13,0
28583,tbl_32660,1,0
28584,tbl_4415,1,0
28585,tbl_4435,1,0
28586,tbl_169062,0,0
28587,tbl_196101,1,0
28588,tbl_320768,0,0
28589,tbl_265511,2,0
28590,tbl_102538,6,0
28591,tbl_207452,0,2
28592,tbl_13257,1,0
28593,tbl_138348,12,0
28594,tbl_80649,0,2
28595,tbl_80936,6,0
28596,tbl_80938,2,0
28597,tbl_80939,2,0
28598,tbl_81346,0,0
28599,tbl_81395,0,0
28600,tbl_81434,0,0
28601,tbl_106880,13,0
28602,tbl_107236,0,0
28603,tbl_89740,13,0
28604,tbl_214007,0,0
28605,tbl_314050,0,0
28606,tbl_103908,8,0
28607,tbl_163844,11,0
28608,tbl_159959,3,0
28609,tbl_171245,0,0
28610,tbl_171249,0,0
28611,tbl_267176,2,0
28612,tbl_104153,6,0
28613,tbl_12725,11,0
28614,tbl_35062,22,0
28615,tbl_284330,5,0
28616,tbl_14275,2,0
28617,tbl_14276,2,0
28618,tbl_150691,0,0
28619,tbl_378037,40,0
28620,tbl_21450,20,0
28621,tbl_9133,6,0
28622,tbl_17957,6,0
28623,tbl_57315,13,0
28624,tbl_159096,0,0
28625,tbl_12738,0,0
28626,tbl_12743,0,0
28627,tbl_16767,0,0
28628,tbl_20052,0,0
28629,tbl_284070,0,0
28630,tbl_18002,3,0
28631,tbl_15611,2,0
28632,tbl_202935,0,0
28633,tbl_37857,14,0
28634,tbl_141520,0,0
28635,tbl_352459,14,0
28636,tbl_37610,10,0
28637,tbl_37626,20,0
28638,tbl_37668,10,0
28639,tbl_119715,0,0
28640,tbl_12315,22,0
28641,tbl_18160,2,0
28642,tbl_18158,2,0
28643,tbl_40994,11,0
28644,tbl_95973,3,0
28645,tbl_319969,0,0
28646,tbl_165807,0,0
28647,tbl_31300,1,0
28648,tbl_77312,0,0
28649,tbl_19272,3,0
28650,tbl_40222,2,0
28651,tbl_31650,1,0
28652,tbl_85848,13,0
28653,tbl_196074,10,0
28654,tbl_11816,2,0
28655,tbl_88336,0,0
28656,tbl_9744,24,0
28657,tbl_15537,1,0
28658,tbl_9396,2,0
28659,tbl_81238,0,0
28660,tbl_95965,8,0
28661,tbl_32701,1,0
28662,tbl_181214,0,0
28663,tbl_9172,6,0
28664,tbl_31945,5,0
28665,tbl_55459,13,0
28666,tbl_8228,12,0
28667,tbl_34466,1,0
28668,tbl_34482,4,0
28669,tbl_34498,1,0
28670,tbl_34514,1,0
28671,tbl_240650,1,0
28672,tbl_20888,24,0
28673,tbl_85832,0,0
28674,tbl_85833,0,0
28675,tbl_85863,0,0
28676,tbl_12702,3,0
28677,tbl_31691,1,0
28678,tbl_14377,3,0
28679,tbl_14378,3,0
28680,tbl_268308,0,0
28681,tbl_268327,1,0
28682,tbl_203721,11,0
28683,tbl_203720,0,0
28684,tbl_152229,0,0
28685,tbl_180953,0,0
28686,tbl_219475,4,0
28687,tbl_219507,2,0
28688,tbl_340688,9,0
28689,tbl_157929,0,0
28690,tbl_202756,0,0
28691,tbl_132549,0,0
28692,tbl_209731,11,0
28693,tbl_171770,13,0
28694,tbl_254013,9,0
28695,tbl_88746,13,0
28696,tbl_73930,0,0
28697,tbl_73951,10,0
28698,tbl_87738,0,0
28699,tbl_87760,0,0
28700,tbl_162528,12,0
28701,tbl_68941,0,0
28702,tbl_256553,4,0
28703,tbl_256587,4,0
28704,tbl_281144,12,0
28705,tbl_281178,11,0
28706,tbl_117560,0,0
28707,tbl_194116,7,83
28708,tbl_194117,0,0
28709,tbl_239038,8,0
28710,tbl_76323,11,0
28711,tbl_76324,0,0
28712,tbl_121502,6,0
28713,tbl_56410,0,0
28714,tbl_327654,4,0
28715,tbl_327687,4,0
28716,tbl_80820,12,0
28717,tbl_271562,2,0
28718,tbl_155307,0,0
28719,tbl_85696,0,0
28720,tbl_74075,0,0
28721,tbl_188947,0,0
28722,tbl_188958,0,0
28723,tbl_194292,0,0
28724,tbl_83669,0,0
28725,tbl_83691,0,0
28726,tbl_378447,6,0
28727,tbl_378457,0,0
28728,tbl_119503,0,0
28729,tbl_158070,4,0
28730,tbl_127827,0,0
28731,tbl_239304,10,0
28732,tbl_202319,9,0
28733,tbl_365212,8,0
28734,tbl_281672,12,0
28735,tbl_322174,6,0
28736,tbl_322206,2,0
28737,tbl_208261,0,4
28738,tbl_380491,11,0
28739,tbl_235083,0,0
28740,tbl_169089,0,0
28741,tbl_194162,7,7
28742,tbl_194161,7,0
28743,tbl_41884,13,0
28744,tbl_124760,0,0
28745,tbl_185676,0,4
28746,tbl_121261,0,0
28747,tbl_201821,9,0
28748,tbl_149173,6,0
28749,tbl_82264,13,0
28750,tbl_82263,0,0
28751,tbl_81125,0,0
28752,tbl_81147,0,0
28753,tbl_202504,18,0
28754,tbl_106554,0,0
28755,tbl_206907,5,0
28756,tbl_206906,5,0
28757,tbl_232358,4,0
28758,tbl_232392,0,0
28759,tbl_112694,15,0
28760,tbl_375773,0,0
28761,tbl_48284,0,0
28762,tbl_73327,13,0
28763,tbl_344957,3,0
28764,tbl_111748,10,0
28765,tbl_106508,0,0
28766,tbl_45706,0,1
28767,tbl_92671,12,0
28768,tbl_92670,0,0
28769,tbl_151536,11,0
28770,tbl_122484,12,0
28771,tbl_118518,0,0
28772,tbl_118551,11,0
28773,tbl_178661,0,0
28774,tbl_156419,0,5
28775,tbl_85648,14,0
28776,tbl_349548,1,0
28777,tbl_199842,0,0
28778,tbl_178447,0,0
28779,tbl_235217,0,0
28780,tbl_203946,0,0
28781,tbl_129422,12,0
28782,tbl_48732,2,0
28783,tbl_73446,0,0
28784,tbl_125354,0,0
28785,tbl_89070,12,0
28786,tbl_127162,0,5
28787,tbl_271438,0,0
28788,tbl_70559,24,0
28789,tbl_70560,0,0
28790,tbl_260408,2,0
28791,tbl_201783,16,0
28792,tbl_104669,0,0
28793,tbl_178133,24,0
28794,tbl_92561,0,4
28795,tbl_123797,0,0
28796,tbl_158151,0,0
28797,tbl_124822,0,0
28798,tbl_252206,14,0
28799,tbl_252239,14,0
28800,tbl_202329,0,0
28801,tbl_330897,0,0
28802,tbl_109914,0,0
28803,tbl_109935,0,0
28804,tbl_274791,2,0
28805,tbl_47667,13,0
28806,tbl_96332,14,0
28807,tbl_55401,10,0
28808,tbl_56242,0,0
28809,tbl_330881,0,0
28810,tbl_308218,16,0
28811,tbl_308240,0,0
28812,tbl_208421,2,0
28813,tbl_97934,0,0
28814,tbl_167797,10,0
28815,tbl_168593,0,0
28816,tbl_202459,0,0
28817,tbl_79975,0,0
28818,tbl_79997,0,0
28819,tbl_132516,0,0
28820,tbl_350179,15,0
28821,tbl_330767,0,0
28822,tbl_372411,5,0
28823,tbl_372444,1,0
28824,tbl_113417,0,0
28825,tbl_271259,2,0
28826,tbl_156093,11,0
28827,tbl_261735,2,0
28828,tbl_261767,2,0
28829,tbl_118881,11,0
28830,tbl_330911,0,0
28831,tbl_144460,0,0
28832,tbl_144493,0,0
28833,tbl_189020,0,24
28834,tbl_257620,14,0
28835,tbl_257653,14,0
28836,tbl_156635,0,0
28837,tbl_175801,0,0
28838,tbl_175822,0,0
28839,tbl_195093,0,0
28840,tbl_156421,0,0
28841,tbl_156442,0,0
28842,tbl_158812,11,25
28843,tbl_68181,0,0
28844,tbl_235239,0,0
28845,tbl_93143,0,0
28846,tbl_190387,0,0
28847,tbl_180330,12,0
28848,tbl_180329,0,0
28849,tbl_201118,10,0
28850,tbl_380206,12,0
28851,tbl_275398,5,0
28852,tbl_156770,0,0
28853,tbl_156776,0,0
28854,tbl_157596,4,0
28855,tbl_203647,11,0
28856,tbl_203648,0,0
28857,tbl_161908,12,0
28858,tbl_203100,9,0
28859,tbl_203099,0,0
28860,tbl_182674,11,0
28861,tbl_182672,0,0
28862,tbl_146623,0,0
28863,tbl_159387,0,0
28864,tbl_349254,15,0
28865,tbl_349263,4,0
28866,tbl_340182,6,0
28867,tbl_116033,0,0
28868,tbl_83628,13,0
28869,tbl_349765,50,0
28870,tbl_349774,10,0
28871,tbl_155741,0,0
28872,tbl_126256,12,0
28873,tbl_290897,6,0
28874,tbl_101453,4,0
28875,tbl_119709,2,0
28876,tbl_48188,0,0
28877,tbl_84007,3,0
28878,tbl_235772,0,0
28879,tbl_150729,0,0
28880,tbl_383431,1,0
28881,tbl_157045,0,5
28882,tbl_198410,1,0
28883,tbl_198408,0,0
28884,tbl_207596,4,0
28885,tbl_207597,2,0
28886,tbl_386469,3,0
28887,tbl_341785,1,0
28888,tbl_105261,6,0
